,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,4,4.2,4.4,4.6,4.8,5,5.2
14.2,-4097.84769,-4097.72249,-4097.55215,-4096.99606,-4092.73485,-4096.77515,-4096.42396,-4097.09772,-4091.82469,-4091.66875,-4091.47292,-4091.2376,-4090.12065,-4090.11684,-4091.1466,-4091.39549,-4091.60515,-4091.77499,-4096.03372,-4094.72017,-4096.65947,-4092.53393,-4093.39633,-4097.06642,-4097.66836,-4097.80925,-4092.77705
14.4,-4097.94596,-4092.92431,-4096.75433,-4092.67491,-4096.51008,-4096.32021,-4096.085,-4095.80435,-4097.52992,-4091.64559,-4091.43247,-4091.18916,-4090.91214,-4090.80697,-4091.09704,-4091.35006,-4091.57584,-4097.4118,-4091.91143,-4095.99243,-4096.24362,-4096.44916,-4096.60949,-4098.16366,-4096.79481,-4097.90758,-4092.45403
14.6,-4092.78206,-4096.41561,-4092.58907,-4096.01573,-4093.00351,-4095.92794,-4095.69359,-4095.41407,-4097.53947,-4097.27127,-4091.44166,-4091.18421,-4090.88683,-4090.77418,-4091.08529,-4091.35664,-4097.16673,-4091.77834,-4097.68843,-4095.60152,-4097.12025,-4096.05646,-4096.21755,-4098.00477,-4097.81203,-4097.98764,-4092.09214
14.8,-4093.34011,-4097.92477,-4095.92367,-4094.44977,-4097.7715,-4095.49805,-4092.14445,-4097.78157,-4097.53978,-4097.27153,-4091.44177,-4091.18425,-4090.88683,-4090.55049,-4091.08532,-4091.35674,-4097.15613,-4091.46263,-4097.68877,-4097.89584,-4098.01698,-4097.70869,-4095.7821,-4092.74359,-4093.19621,-4097.94366,-4091.6931
15,-4093.41527,-4098.01793,-4095.43762,-4097.85579,-4097.70597,-4097.5104,-4097.26899,-4091.95367,-4089.91133,-4091.64583,-4089.71476,-4090.11419,-4096.14996,-4088.91281,-4091.09617,-4091.34956,-4091.57597,-4092.34502,-4097.0535,-4092.01866,-4092.19645,-4097.64314,-4097.80889,-4095.40935,-4098.00285,-4098.03127,-4091.26072
15.2,-4091.23935,-4094.95311,-4097.50958,-4091.66542,-4097.60857,-4091.71956,-4090.38677,-4090.2749,-4091.82416,-4091.6682,-4089.77613,-4090.17178,-4090.11628,-4090.11241,-4091.14604,-4091.39493,-4097.05413,-4090.57282,-4090.59057,-4090.49205,-4097.31225,-4097.52372,-4098.41759,-4094.87125,-4097.88402,-4097.76327,-4090.80061
15.4,-4097.6316,-4097.72648,-4097.66776,-4090.59903,-4097.41353,-4094.84015,-4096.22531,-4090.54666,-4090.46127,-4092.1005,-4090.38768,-4091.25822,-4090.33352,-4090.33351,-4090.33201,-4091.41523,-4090.85091,-4089.76188,-4095.6957,-4096.07917,-4097.13917,-4094.83479,-4097.51659,-4097.27051,-4097.71125,-4097.74022,-4090.35013
15.6,-4097.51345,-4097.28248,-4097.11563,-4094.78203,-4097.18679,-4097.60601,-4090.59049,-4088.89592,-4091.82547,-4096.85321,-4090.80785,-4096.37409,-4090.51642,-4090.51801,-4090.50936,-4091.40114,-4090.45818,-4090.56933,-4092.09786,-4097.56595,-4090.59124,-4097.66155,-4097.28975,-4097.17365,-4097.30205,-4097.17269,-4089.95721
15.8,-4092.95684,-4097.21935,-4097.1603,-4093.45638,-4095.44554,-4096.0367,-4097.41002,-4097.25491,-4091.8315,-4090.20752,-4091.77703,-4090.06865,-4090.03535,-4088.98163,-4088.83117,-4091.34937,-4096.71419,-4090.67651,-4097.19037,-4097.36111,-4097.48701,-4093.98247,-4095.5351,-4097.12914,-4095.06295,-4097.23338,-4096.86757
16,-4092.66736,-4095.22448,-4097.31001,-4096.72174,-4096.47893,-4096.37839,-4090.50908,-4093.94462,-4096.80546,-4094.63485,-4089.87023,-4090.74599,-4089.19335,-4090.77057,-4092.77063,-4090.07236,-4090.7242,-4096.70497,-4096.93879,-4097.10608,-4097.22839,-4096.16734,-4096.67495,-4095.28988,-4096.86952,-4096.89903,-4093.34425
16.2,-4096.05498,-4096.33038,-4096.18342,-4094.82775,-4096.26908,-4096.9504,-4089.07295,-4096.69901,-4096.50558,-4090.18367,-4089.62893,-4090.86571,-4094.41079,-4091.55678,-4090.14237,-4096.75556,-4090.62988,-4094.8512,-4096.63682,-4096.80078,-4095.06673,-4096.99333,-4095.82781,-4096.05199,-4090.53901,-4090.78502,-4094.46936
16.4,-4095.96356,-4093.47213,-4093.1463,-4091.55163,-4092.14364,-4094.69322,-4090.59503,-4096.34548,-4096.15469,-4095.91873,-4094.05792,-4095.31054,-4090.46087,-4090.94167,-4096.45458,-4096.82936,-4095.82608,-4092.84618,-4092.21518,-4090.66474,-4096.56094,-4091.08917,-4092.16854,-4091.51658,-4091.23003,-4096.24707,-4067.02567
16.6,-4065.70214,-4066.69893,-4097.6719,-4096.23991,-4096.23311,-4098.09506,-4096.08387,-4095.9413,-4088.40681,-4090.70418,-4093.25025,-4094.36282,-4093.50028,-4094.40765,-4091.35929,-4094.51184,-4090.13073,-4094.49493,-4094.09354,-4096.03937,-4098.19923,-4096.22009,-4066.03774,-4073.80178,-4066.36028,-4067.02567,-4067.02561
16.8,-4067.02561,-4065.33553,-4066.4142,-4074.38912,-4073.86499,-4074.02933,-4075.85875,-4093.12322,-4091.59784,-4089.21907,-4091.44777,-4065.54297,-4093.66274,-4065.78284,-4088.62639,-4093.16912,-4093.25882,-4089.95102,-4091.96509,-4092.11253,-4074.79088,-4073.88646,-4094.98553,-4065.56381,-4065.80904,-4067.02561,-4067.02559
